raw_ID,context,audio
247,你是药店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/124_male_warn_tingzhenqi4.wav
248,你是药店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/124_male_warn_tingzhenqi3.wav
249,你是卖场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/125_male_warn_wan4.wav
250,你是卖场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/125_male_warn_wan3.wav
251,你是鲜花店店主，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/126_male_warn_xiangrikui4.wav
252,你是鲜花店店主，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/126_male_warn_xiangrikui3.wav
253,你是商场员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/127_male_warn_qiaokeli1.wav
254,你是商场员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/127_male_warn_qiaokeli3.wav
255,你是衣饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/128_male_warn_maoyi4.wav
256,你是衣饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/128_male_warn_maoyi1.wav
257,你是生鲜摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/129_male_warn_tudou1.wav
258,你是生鲜摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/129_male_warn_tudou3.wav
259,你是玩具城店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/130_male_warn_jiqiren3.wav
260,你是玩具城店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/130_male_warn_jiqiren1.wav
261,你是农贸市场摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/131_male_warn_xihongshi1.wav
262,你是农贸市场摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/131_male_warn_xihongshi3.wav
263,你是农贸商场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/132_male_warn_chucaoji4.wav
264,你是农贸商场店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/132_male_warn_chucaoji1.wav
265,你是服饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/133_male_warn_yaodai2.wav
266,你是服饰店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/133_male_warn_yaodai1.wav
267,你是杂货铺老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/134_male_warn_ditu1.wav
268,你是杂货铺老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/134_male_warn_ditu2.wav
269,你是商场店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/135_male_warn_tuoluo3.wav
270,你是商场店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/135_male_warn_tuoluo1.wav
271,你是维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/136_male_warn_shouyinji4.wav
272,你是维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/136_male_warn_shouyinji1.wav
273,你是餐厅主厨，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/137_male_warn_huasheng2.wav
274,你是餐厅主厨，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/137_male_warn_huasheng3.wav
275,你是服饰配件店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/138_male_warn_xianglian3.wav
276,你是服饰配件店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/138_male_warn_xianglian1.wav
277,你是商店店主，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/139_male_warn_yusan3.wav
278,你是商店店主，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/139_male_warn_yusan2.wav
279,你是车店工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/140_male_warn_sanlunche4.wav
280,你是车店工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/140_male_warn_sanlunche2.wav
281,你是商品城店主，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/141_male_warn_yuangui2.wav
282,你是商品城店主，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/141_male_warn_yuangui4.wav
283,你是超市店员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/142_male_warn_yashua2.wav
284,你是超市店员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/142_male_warn_yashua3.wav
285,你是工艺品店店主，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/143_male_warn_mianju2.wav
286,你是工艺品店店主，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/143_male_warn_mianju3.wav
287,你是学校体育馆，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/144_male_warn_jiangbei4.wav
288,你是学校体育馆，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/144_male_warn_jiangbei3.wav
289,你是超市店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/145_male_warn_shoudiantong4.wav
290,你是超市店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/145_male_warn_shoudiantong3.wav
291,你是菜场商户，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/146_male_warn_yumi2.wav
292,你是菜场商户，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/146_male_warn_yumi1.wav
293,你是店铺老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/147_male_warn_pukepai3.wav
294,你是店铺老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/147_male_warn_pukepai2.wav
295,你是杂货店店员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/148_male_warn_dianchi4.wav
296,你是杂货店店员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/148_male_warn_dianchi3.wav
297,你是器材室管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/149_male_warn_gangqin2.wav
298,你是器材室管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/149_male_warn_gangqin3.wav
299,你是电器维修店老板，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/150_male_warn_xiyiji3.wav
300,你是电器维修店老板，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/150_male_warn_xiyiji4.wav
301,你是零售店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/151_male_warn_pisa1.wav
302,你是零售店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/151_male_warn_pisa4.wav
303,你是工具店员工，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/152_male_warn_luosidao4.wav
304,你是工具店员工，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/152_male_warn_luosidao3.wav
305,你是厨房总监，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/153_male_warn_xia2.wav
306,你是厨房总监，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/153_male_warn_xia4.wav
307,你是汽车城工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/154_male_warn_luntai4.wav
308,你是汽车城工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/154_male_warn_luntai2.wav
309,你在超市里打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/155_male_warn_tangguo2.wav
310,你在超市里打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/155_male_warn_tangguo1.wav
311,你是玩具店店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/156_male_warn_qiqiu4.wav
312,你是玩具店店员，有几个孩子在店里打闹，快撞到物品，可能会受伤。情况紧急，你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/156_male_warn_qiqiu3.wav
313,你是药店店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/157_male_warn_wenduji2.wav
314,你是药店店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/157_male_warn_wenduji1.wav
315,你是设备管理员，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/158_male_warn_erji3.wav
316,你是设备管理员，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/158_male_warn_erji4.wav
317,你是餐厅大厨，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/159_male_warn_niunai2.wav
318,你是餐厅大厨，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/159_male_warn_niunai4.wav
319,你在商店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/160_male_warn_yingbi4.wav
320,你在商店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/160_male_warn_yingbi3.wav
321,你是办公室职员，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/161_male_warn_jianpan4.wav
322,你是办公室职员，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/161_male_warn_jianpan3.wav
323,你是文具店店员，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/162_male_warn_qianbi4.wav
324,你是文具店店员，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/162_male_warn_qianbi1.wav
325,你是生鲜水果店店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/163_male_warn_caomei4.wav
326,你是生鲜水果店店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/163_male_warn_caomei3.wav
327,你是商店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/164_male_warn_mianbao2.wav
328,你是商店员工，一个老奶奶马上要踩到掉在地的商品，很可能会摔倒。情况紧急，你要立即提醒他。,https://gigibon.github.io/Warn_name_audio/Audio/164_male_warn_mianbao1.wav
329,你是厨房负责人，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/165_male_warn_yu1.wav
330,你是厨房负责人，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/165_male_warn_yu4.wav
331,你是学校文体管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/166_male_warn_jiangpai4.wav
332,你是学校文体管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/166_male_warn_jiangpai3.wav
333,你是超市老板，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/167_male_warn_lazhu4.wav
334,你是超市老板，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/167_male_warn_lazhu1.wav
335,你是户外骑行店工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/168_male_warn_zixingche3.wav
336,你是户外骑行店工作人员，有小朋友在店里乱跑，马上要撞上店里的东西。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/168_male_warn_zixingche1.wav
337,你是商场店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/169_male_warn_zuanshi4.wav
338,你是商场店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/169_male_warn_zuanshi3.wav
339,你是杂货店兼职员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/170_male_warn_zhen4.wav
340,你是杂货店兼职员，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/170_male_warn_zhen1.wav
341,你是百货商店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/171_male_warn_shoutao4.wav
342,你是百货商店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/171_male_warn_shoutao2.wav
343,你是厨房主管，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/172_male_warn_jidan4.wav
344,你是厨房主管，在准备一道大菜，一个帮厨随意挪动食材，严重影响烹饪进程。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/172_male_warn_jidan3.wav
345,你是生鲜超市店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/173_male_warn_boluo1.wav
346,你是生鲜超市店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/173_male_warn_boluo2.wav
347,你是商场员工，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/174_male_warn_yijia4.wav
348,你是商场员工，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/174_male_warn_yijia3.wav
349,你在便利店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/175_male_warn_bingqilin2.wav
350,你在便利店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/175_male_warn_bingqilin4.wav
351,你是菜摊老板，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/176_male_warn_cong4.wav
352,你是菜摊老板，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/176_male_warn_cong1.wav
353,你是百货商场工作人员，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/177_male_warn_maobi1.wav
354,你是百货商场工作人员，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/177_male_warn_maobi4.wav
355,你是商场员工，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/178_male_warn_huaping3.wav
356,你是商场员工，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/178_male_warn_huaping4.wav
357,你是服饰店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/179_male_warn_weijin4.wav
358,你是服饰店店员，有顾客的小狗在货架旁乱跳很可能弄坏某件商品。你要立刻给以警告。,https://gigibon.github.io/Warn_name_audio/Audio/179_male_warn_weijin3.wav
359,你是菜市场摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/180_male_warn_ou1.wav
360,你是菜市场摊主，一位顾客的小狗在扒拉货架，蔬菜很可能会掉落损坏，你要立刻警示。,https://gigibon.github.io/Warn_name_audio/Audio/180_male_warn_ou2.wav
361,你是商场导购，有几个孩子在店里打闹，很可能撞到家具受伤。情况紧急，要立刻警告他们。,https://gigibon.github.io/Warn_name_audio/Audio/181_male_warn_yigui2.wav
362,你是商场导购，有几个孩子在店里打闹，很可能撞到家具受伤。情况紧急，要立刻警告他们。,https://gigibon.github.io/Warn_name_audio/Audio/181_male_warn_yigui4.wav
363,你是商场老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/182_male_warn_rili1.wav
364,你是商场老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/182_male_warn_rili4.wav
365,你是五金店店主，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/183_male_warn_citie2.wav
366,你是五金店店主，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/183_male_warn_citie4.wav
367,你是公司主管，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/184_male_warn_shubiao2.wav
368,你是公司主管，有位同事随意挪动公共设备，很可能碰倒或踩到，导致设备损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/184_male_warn_shubiao4.wav
369,你是商店导购，有几个孩子在店里打闹，很可能撞到家具受伤。情况紧急，要立刻警告他们。,https://gigibon.github.io/Warn_name_audio/Audio/185_male_warn_chuang3.wav
370,你是商店导购，有几个孩子在店里打闹，很可能撞到家具受伤。情况紧急，要立刻警告他们。,https://gigibon.github.io/Warn_name_audio/Audio/185_male_warn_chuang4.wav
371,你是商店店长，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/186_male_warn_yinzhang2.wav
372,你是商店店长，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/186_male_warn_yinzhang1.wav
373,你是商店店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/187_male_warn_mihoutao4.wav
374,你是商店店员，一个小孩马上踩到地上的水果，很可能滑倒。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/187_male_warn_mihoutao3.wav
375,你是购物中心店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/188_male_warn_lajitong3.wav
376,你是购物中心店员，一个小孩跳起来去摸商品，东西可能砸下来伤到他。情况紧急，你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/188_male_warn_lajitong2.wav
377,你是文具店店长，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/189_male_warn_tianping3.wav
378,你是文具店店长，有几个小朋友拿着文具乱比划，很可能受伤。你要立刻警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/189_male_warn_tianping1.wav
379,你是五金店员工，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/190_male_warn_suo4.wav
380,你是五金店员工，有小朋友拿起工具随意挥舞，很可能伤到自己。你要马上警告他。,https://gigibon.github.io/Warn_name_audio/Audio/190_male_warn_suo1.wav
381,你是杂货店员工，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/191_male_warn_niukou2.wav
382,你是杂货店员工，有几个小孩子在店里打闹，某件商品快要掉落砸到他们。情况紧急，你要立即警示他们。,https://gigibon.github.io/Warn_name_audio/Audio/191_male_warn_niukou4.wav
383,你是家电维修中心的技术员，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/192_male_warn_bingxiang2.wav
384,你是家电维修中心的技术员，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/192_male_warn_bingxiang4.wav
385,你在快餐店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/193_male_warn_hanbao1.wav
386,你在快餐店打工，一个小孩在店里奔跑打闹，很可能打翻东西自己受伤。情况紧急，你要立即警示他。,https://gigibon.github.io/Warn_name_audio/Audio/193_male_warn_hanbao2.wav
387,你是电器维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/194_male_warn_dianhua1.wav
388,你是电器维修店员工，有个学徒不按规定随意摆弄电器，可能使电器损坏。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/194_male_warn_dianhua3.wav
389,你是时装店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/195_male_warn_lingdai3.wav
390,你是时装店店员，有顾客马上要踩到掉在地上的饰品，很可能跌倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/195_male_warn_lingdai4.wav
391,你是学校器材室管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/196_male_warn_lanqiu2.wav
392,你是学校器材室管理员，有人随意乱动器材，大手大脚，很可能使得器械受损。你要立刻警告他。,https://gigibon.github.io/Warn_name_audio/Audio/196_male_warn_lanqiu4.wav
393,你是超市员工，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/197_male_warn_naozhong3.wav
394,你是超市员工，有几个小孩在店里打闹，差点打落物品砸到他们。情况紧急，你要立刻提醒他们注意。,https://gigibon.github.io/Warn_name_audio/Audio/197_male_warn_naozhong2.wav
395,你是植物商店员工，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/198_male_warn_xianrenzhang3.wav
396,你是植物商店员工，有顾客没看到脚边的商品，马上踩上去可能滑倒。你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/198_male_warn_xianrenzhang2.wav
397,你是便利店老板，有顾客马上要踩上掉在地上的商品，很可能滑倒。情况紧急，你要立刻提醒他注意。,https://gigibon.github.io/Warn_name_audio/Audio/199_male_warn_xinfeng4.wav
